mean,std,max,min,median,kurtosis,skew,rms,crest_factor,impulse_factor,clearance_factor,label
-291.4019891500904,3686.8544085582803,32212.0,-31376.0,-646.0,67.239005912175,7.506705656205154,3698.3524100856393,8.709824383462175,27.170687711455482,0.0023550552834580977,0
169.63399638336347,3549.454619727669,32564.0,-27613.0,-243.0,68.20807578985702,7.825795911852094,3553.505844969877,9.163907819680551,36.79949549567223,0.0025788357243459754,0
212.23598553345388,3497.607809847744,32154.0,-22187.0,-185.0,69.85015877702855,7.970942504328355,3504.0411677181096,9.176262053147973,35.03727639826149,0.0026187654807502477,0
73.72350813743219,3351.725347235224,30780.0,-16755.0,-252.0,70.43389165686257,8.056924061464828,3352.5360488667643,9.181109330771957,36.17472418944287,0.0027385564828975926,0
158.03037974683545,3515.771736457664,31820.0,-25499.0,-169.0,65.69162470902732,7.4033622647808555,3519.321597097581,9.041515281309405,38.0700075203391,0.002569107435014189,0
189.73453887884267,3586.3957879204545,32215.0,-29109.0,-190.0,66.9208701729566,7.499022660587368,3591.411135313965,8.97001172693188,37.79938391839443,0.0024976287562096986,0
-604.075226039783,3700.047831192373,26543.0,-32764.0,-285.0,63.66716382839661,-7.503967827238413,3749.0346533242932,8.739316392007193,35.42610871245879,0.0023310844524357718,0
49.06654611211573,3550.287513597502,32638.0,-20086.0,-282.0,68.24939197207713,7.827733316935476,3550.626558109668,9.192180440788533,34.37590397426799,0.002588889676328674,0
148.7144665461121,3540.099359210396,32145.0,-30175.0,-273.0,68.288023207466,7.685869688412731,3543.221622428091,9.072252155080196,35.01602947650832,0.002560452921616341,0
156.1517179023508,3401.1606960325544,31828.0,-19388.0,-241.0,69.06950005287172,7.926471961008878,3404.7433734777287,9.348134795689381,38.20524258133781,0.00274562096765045,0
52.874321880650996,3545.6555253008587,31337.0,-32337.0,-259.0,64.86856518941694,6.973811047050791,3546.049745563484,9.119161410653447,35.327027198417056,0.0025716394481105536,0
91.40614828209765,3536.252946647719,32067.0,-25452.0,-318.0,69.48176562224594,7.783127388306277,3537.434096434652,9.065045206727678,35.2834185720016,0.002562604690180449,0
-587.3061482820976,3679.09024470675,24857.0,-32607.0,-199.0,64.16658492961622,-7.463112461462565,3725.672226660087,8.75197763417606,35.27122781986699,0.002349100270160333,0
67.83526220614829,3550.0084925381416,31772.0,-26090.0,-287.0,66.44170276565991,7.604811141873112,3550.656547723463,8.94820424700635,34.330946829374376,0.0025201548296028735,0
326.2602169981917,3590.600873431509,31996.0,-31581.0,-3.0,63.03277208881131,7.2784221540336125,3605.3932325729493,8.874482736288492,34.27435190499611,0.002461446550715167,0
157.88245931283905,3630.819241853829,31740.0,-28911.0,-272.0,62.759083891107,7.254574235953997,3634.2502993017256,8.733575672016435,31.15019665622306,0.0024031299312803193,0
188.64737793851717,3448.7698989615387,31005.0,-18869.0,-169.5,65.27519425438936,7.622168483252826,3453.9255419285255,8.976742440917857,34.843082051644714,0.0025989970924230246,0
-175.14466546112115,3585.6647759882244,32684.0,-20155.0,-602.0,67.2643593664435,7.82661536482645,3589.9397682415465,9.104331022247079,28.589389393949457,0.002536067903642471,0
481.7627486437613,3540.8011735968835,31727.0,-31116.0,151.0,60.996956587143764,6.376456293475426,3573.42528912049,8.878596145998847,33.35033509946917,0.0024846178183801047,0
148.40908177617038,2657.9182726571703,29870.0,-28615.0,-84.0,93.40475032495351,8.257285336828442,2662.0583764595626,11.220640487879148,46.83484888771834,0.004215024203489549,0
146.13080168776372,2634.8240746451243,31029.0,-28485.0,-55.0,94.68284534402682,7.678952655996614,2638.873266288369,11.758427506313307,49.2181771361024,0.004455851539567031,0
220.39702632107696,2577.461666689568,32141.0,-28723.0,23.0,99.07273148227546,8.012144806125246,2586.8675057809473,12.424679628227414,51.13759372970042,0.004802982603655434,0
-5.656821378340366,2448.542185260853,27163.0,-30433.0,-183.0,101.84449511235059,7.671391941009396,2448.548719676637,12.428995084083553,47.24769087949651,0.005076066073018536,0
7.440425959413301,2542.443209137034,28431.0,-32244.0,-167.0,103.33544982114424,7.531695791626337,2542.454096267124,12.682234871945656,48.8174362253473,0.004988186371020794,0
27.40365682137834,2540.6464850102516,31144.0,-31684.0,-136.0,100.54626235692913,7.449217368078702,2540.794269948303,12.470116284009357,49.8712094042638,0.004907959857868809,0
106.88426763110307,2545.0226464047255,28725.0,-27848.0,-79.0,106.43886447384986,8.514893567824807,2547.266086882159,11.276795992349294,45.648362108024585,0.004427019246407836,0
152.3082178018887,2553.4227993426607,29734.0,-32292.0,-29.0,103.0164058681607,7.201795209827217,2557.961255651246,12.624116150570307,50.94983613479744,0.004935225708630314,0
183.93329314848302,2545.5173063273405,30817.0,-27876.0,4.0,100.08030555979953,7.741668824779288,2552.153955610916,12.074898511607719,49.393056783774924,0.0047312578792752785,0
77.3662849105887,2566.344242888775,29636.0,-26746.0,-102.0,97.9394784059349,7.7381761226144885,2567.5101392300726,11.54270027883397,44.8345395730732,0.0044956785573962,0
184.88487040385775,2583.451072820263,30581.0,-31055.0,-4.0,98.01969554438976,7.3402789245557365,2590.0582736611195,11.990077719796973,48.77899552861334,0.004629269480816995,0
24.133815551537072,2574.482331350943,29378.0,-30248.0,-157.0,98.1005177359413,7.534721318886989,2574.5954469569115,11.748641921880253,45.69761270633004,0.00456329631739494,0
193.86776672694396,2616.481654716376,29246.0,-32053.0,0.0,98.84136343226503,7.711220673108376,2623.6541236304447,12.2169304678191,85.12549307992232,0.004656456183680984,0
107.81314044605183,2655.4435226215132,31015.0,-27242.0,-76.0,89.92286401461081,7.222562655969736,2657.6312714681458,11.67016671310708,46.083525943051214,0.004391191072439546,0
21.67068515169781,2609.9772081331816,31003.0,-30249.0,-162.0,94.2433058597056,7.224625827671365,2610.067172616372,11.878238355422138,46.209956788391295,0.004550932052647215,0
21.76753064094836,2566.005104693721,32684.0,-26400.0,-177.0,98.2308306051811,7.835014768958614,2566.097430477736,12.736850757032693,47.519761063645376,0.00496351019480248,0
-11.984729756881656,2463.138686113354,29738.0,-24211.0,-200.0,106.93341007822892,8.666182722142578,2463.167842591237,12.0730708991052,45.20212038178356,0.004901440612509949,0
107.09503717098654,2495.9546053589884,30564.0,-28518.0,-78.0,105.25817864634774,8.080197652398368,2498.251136094888,12.234158351179921,50.62221683850559,0.0048970890774030044,0
111.79606188466948,2496.5470008527595,30369.0,-26165.0,-90.0,107.22857839053775,8.752509368899902,2499.048876456767,12.152223306275689,64.21713113810337,0.004862739348861998,0
96.42756680731364,2492.2604512266794,30655.0,-26884.0,-85.0,106.61606450461336,8.651246470389053,2494.1251837846853,12.290882670725804,49.36749108718541,0.004927933349389917,0
133.54249547920435,2521.1528221419617,30869.0,-31615.0,-56.0,106.75296601787026,7.866573858456594,2524.6871391705527,12.522343663693167,70.8618672390336,0.00495995859027792,0
79.55635925256179,2521.020214821078,32089.0,-29905.0,-89.0,103.53092965122873,7.311814752469731,2522.275190742286,12.722243836746637,51.69366348080977,0.005043955506299286,0
229.4362065501306,2487.3155946903944,32040.0,-25593.0,35.0,104.98092565115975,8.644613494183927,2497.875065023498,12.826902533533476,52.51230949589684,0.0051351257367280734,0
150.84577628519762,2666.2853042036127,27483.0,-28636.0,-55.0,90.44288358064071,7.667700946551211,2670.5489644706454,10.72288895690636,59.904841783062786,0.004015237728109525,0
-79.63110307414105,2547.5479077172968,32488.0,-28056.0,-249.0,99.6409860717634,7.48671875154925,2548.792156040108,12.74642968553171,44.78396546079691,0.0050009686569873184,0
-12.372111713883866,2475.207158759075,28245.0,-26165.0,-173.0,104.96141531146324,8.22224145969307,2475.2380790381426,11.411023545248534,42.264602634093364,0.004610071104627951,0
-70.15952788882544,2524.059180653761,31704.0,-25161.0,-255.0,99.23630817876476,7.925338261325538,2525.0340803236927,12.55587013539863,42.381316311022935,0.004972554720445219,0
139.3146473779385,2529.0037171460617,32165.0,-25945.0,-28.0,99.69390052481025,7.913798391251911,2532.838007515016,12.699193515165737,48.938494432082166,0.005013819864312995,0
9.185654008438819,2485.485079832236,27839.0,-30424.0,-133.0,93.56557833608801,6.747973018841973,2485.502053571515,12.240585340206245,46.55928550585557,0.004924793895308704,0
145.8509142053446,2577.948185548652,29370.0,-31754.0,0.0,96.13844577957708,7.107591428618791,2582.070745844916,12.297881477917958,48.00680735814358,0.00476279803630779,0
159.66726943942135,2499.365128991867,30529.0,-25303.0,-6.0,100.59016937654275,8.22661772670979,2504.4599587437556,12.189853502514545,48.13822929134776,0.004867258292533857,0
265.23287120755475,2590.751270595554,28777.0,-27418.0,85.0,97.37333035595705,7.787449687788606,2604.2927297178944,11.049833097340489,42.36643682445024,0.004242930516700188,0
244.8840667068515,2511.5802140106503,31904.0,-24223.0,64.0,103.16270953991162,8.435506047294885,2523.490316513354,12.642806588646232,50.093952617352436,0.005010047593966793,0
65.56017681334137,2589.186777352745,32743.0,-23133.0,-113.0,93.85382442164766,7.656584471998324,2590.0166611051154,12.6420036178567,47.77861398493186,0.004881051078823012,0
77.51657625075346,2578.617031206297,30602.0,-32163.0,-89.0,95.77541633255761,6.977496811048272,2579.7818925678225,12.467333030229971,48.84488877144503,0.004832708170464921,0
72.98975286317058,2565.544851736631,28056.0,-32563.0,-81.0,96.08264858075628,6.630592047149274,2566.5829209856747,12.687297080389849,48.451485150290864,0.004943264048339182,0
191.8860759493671,2473.258917659128,29915.0,-28214.0,23.0,98.55023176900926,7.663075867675449,2480.691423761458,12.059137913509637,47.833644809369915,0.004861200308107825,0
116.13682941531043,2464.7036871773303,30713.0,-27186.0,-28.0,100.73943323582891,7.790715965668048,2467.4383535829556,12.447322120693228,46.852277579144015,0.005044633476908766,0
118.6998191681736,2525.09185741679,29554.0,-30522.0,-36.0,98.52544356669462,7.532464755509932,2527.8802454750758,12.074147916870114,46.01960289505326,0.004776392370043212,0
98.22403054048624,2488.131005187726,30701.0,-31819.0,-44.0,106.47646094437204,7.065672383589167,2490.069047065181,12.778360518758374,49.10383660246438,0.0051317293927327316,0
155.57203134418324,2514.452315903113,32222.0,-22543.0,-16.0,101.95575855988193,8.326259438097548,2519.2604283573146,12.790261632859599,48.45453062201217,0.00507699064729068,0
142.81796262808922,2477.6919809686974,32691.0,-26929.0,-31.0,102.11004939358148,8.073288489942597,2481.8046907453913,13.172269406172129,50.04883497949944,0.005307536670911819,0
119.00160739401245,2541.898817923326,32416.0,-32023.0,-38.0,100.65470252270073,6.784456412563501,2544.682884589426,12.738718917123611,49.95686048041864,0.005006014303105964,0
87.38898935101467,2532.7584258877296,28421.0,-31692.0,-74.0,102.90828312870117,6.865795964988972,2534.2655897449026,12.50539806413506,48.88432256798835,0.00493452545571352,0
177.15209965842877,2587.6645849862994,28108.0,-31960.0,13.0,95.02344675145996,6.643108014449372,2593.721432769083,12.322063424474686,46.83060305564208,0.0047507273791231805,0
109.25617842073538,2445.017802784223,31992.0,-23250.0,-63.0,102.08487793129841,8.33726815554033,2447.457654067766,13.071523401774941,49.69546922313934,0.005340857840808636,0
108.82439220413904,2477.8442952130445,31896.0,-26919.0,-52.0,102.97083876312762,8.025380256863615,2480.2328720623045,12.860082760486355,48.95758588435138,0.005185030367649809,0
63.52260397830018,2477.51798017999,30514.0,-27950.0,-101.0,103.22283904169056,7.928002415216717,2478.332193902045,12.312312318372785,45.62858600462211,0.004967983044673076,0
97.80570624874423,2470.197112862657,28352.0,-32137.0,-83.0,106.36877072660862,7.7480888998994635,2472.132628434369,12.999707066830288,49.316610061836215,0.0052584990454428646,0
174.02009242515572,2593.951107325512,28252.0,-32576.0,14.0,98.64101140419032,6.450154051353321,2599.781786951149,12.530282411972339,51.665128160025084,0.004819743901147573,0
142.49146071930883,2494.554710467096,29165.0,-31904.0,-29.0,102.89317649588864,7.729073398189204,2498.6210236631528,12.768643062654819,49.46536874214965,0.005110276004936155,0
192.68253968253967,2467.855308007408,28116.0,-31253.0,35.0,105.7714702895647,7.396651013958261,2475.3659087817405,12.6256081531725,51.39377219725252,0.005100501751430453,0
114.91802290536468,2383.727702360754,27251.0,-27699.0,-42.0,102.57030968560697,7.8244237817979005,2386.496157757342,11.60655545577309,43.18171361879551,0.0048634293493604866,0
168.71328109302792,2439.7106222673797,32546.0,-24705.0,-5.0,104.86515962878771,8.63506318729055,2445.5371785400152,13.30832353954641,51.52828845405059,0.005441881504124781,0
75.24372111713883,2546.474583729223,31669.0,-24604.0,-83.0,93.69348457583861,7.789976568169432,2547.58599916597,12.430983688231846,45.044437541153016,0.004879514839656642,0
164.59212376933897,2448.316263562328,29040.0,-23618.0,11.0,105.94309897815322,8.513994417158177,2453.8425160614324,11.834500303063857,45.68010480387989,0.004822844263884935,0
114.20996584287724,2418.1112758872314,32752.0,-26729.0,-39.0,113.16912239304632,8.794874243354107,2420.806902433733,13.529373188366705,51.85702683124922,0.005588786604485096,0
67.44343982318667,2436.628576916505,28158.0,-32087.0,-93.0,109.09095992956476,8.083592465758613,2437.5617816624335,13.163563787957182,48.85271928461389,0.005400299548091676,0
139.25919228450874,2495.109093952753,28152.0,-31991.0,-17.0,102.04688065310238,6.993907193722322,2498.9922995802654,12.801560054976264,50.74930889500655,0.005122688876282825,0
145.0196905766526,2500.685952912821,27949.0,-31434.0,-25.0,100.93272064108511,7.72322395003456,2504.887411791287,12.54906701675706,48.44828383896097,0.005009832760420563,0
83.98894916616436,2330.9487086457293,30331.0,-28868.0,-61.0,110.16116033765043,8.074759474887674,2332.4613664365866,13.003859543593697,51.161919296572435,0.00557516610166209,0
95.99256580269238,2429.459189352135,30888.0,-23722.0,-50.0,100.19489809293361,7.883380919101582,2431.354874430493,12.70402783437158,48.417864360945735,0.005225081689215484,0
144.9947759694595,2472.3920293448546,28047.0,-31592.0,5.0,101.00875709823276,6.757910987117599,2476.64002871358,12.755991841256627,47.99502569416993,0.0051505231658079765,0
133.84689572031346,2477.9872257632237,31697.0,-23278.0,-25.0,105.7727381078247,8.356809607404314,2481.599420240842,12.772810849917015,48.596670291384164,0.005147007508841777,0
-51.99819168173599,2599.146611426937,29841.0,-32742.0,-226.0,104.29601311138774,7.314515999817448,2599.6666939494953,12.594691494953658,46.04847275060875,0.004844733182244761,0
94.24653405666064,2513.193388247611,29077.0,-31785.0,-63.0,102.2218634230535,7.499572580590913,2514.959923321483,12.638372367390197,48.649118792963634,0.005025277838502818,0
116.37954591119149,2446.236104091667,28122.0,-31963.0,-52.0,108.7146425757592,8.269599237306995,2449.0029145895423,13.051434038557305,50.2977463059989,0.005329284812527367,0
69.06972071529033,2478.1212683921112,28036.0,-31547.0,-90.0,104.32331156245577,7.878103715944289,2479.0836305330677,12.72526655069582,51.27256722997796,0.005133052549727642,0
128.44504721719912,2533.4273231041693,27938.0,-32122.0,-41.0,100.61734816927795,7.134839382064437,2536.681322437918,12.66300174005643,49.04567468974325,0.0049919560758568005,0
60.51597347799879,2356.0817495504307,27253.0,-29335.0,-64.0,107.6895191413915,7.592178322354948,2356.8587979789136,12.44665146047602,48.79535703089542,0.005281034006428152,0
41.89330922242315,2402.549107814564,30278.0,-21686.0,-101.0,107.98761111920264,8.75900160028832,2402.914327398745,12.600532467912494,47.8561187771306,0.005243854233268939,0
-21.90619349005425,2903.121067360415,32211.0,-32177.0,3.0,88.80568672319676,-3.2234326906371247,2903.2037153918595,11.094984423320884,52.62518072409289,0.0038216348251756556,0
-123.04905063291139,2894.486223385421,32098.0,-32200.0,-34.0,92.13763217710661,-4.9690699674674175,2897.100544722198,11.11456074890478,50.36050626073609,0.0038364428770526334,0
-116.39217902350813,2867.6030576495104,31881.0,-32183.0,-12.0,94.81056253990579,-5.2903021578741924,2869.9641871595995,11.213728778912563,52.44807578466234,0.0039072713273160305,0
-106.45366184448463,2693.613448622764,31689.0,-32232.0,-35.0,98.66598901768718,-5.152267722527582,2695.7161929108042,11.956748297451982,55.03659460550597,0.004435462579071138,0
-225.35375226039784,2892.087914124309,29173.0,-32381.0,-108.0,92.92846906733547,-5.775874979297153,2900.854497675079,11.162572968052034,49.438091409028395,0.003848029253793459,0
-249.5872513562387,3091.794265237189,29169.0,-32344.0,-132.0,83.10968785956095,-4.812769482403555,3101.8519588454133,10.427319043310902,45.721831789246714,0.0033616430383067697,0
-236.59290235081374,3117.477821840812,32666.0,-32301.0,-120.0,80.63268757010428,-4.089792888497044,3126.4427343407583,10.448296282928064,45.01118128418913,0.0033419119333817555,0
-307.7224231464738,2981.0350880959495,32488.0,-32360.0,-207.0,85.87528949140282,-4.173483458050302,2996.875587368679,10.840623527026413,43.904714367319265,0.0036173084971287415,0
-283.13562386980107,3023.686298986769,28709.0,-32399.0,-131.0,87.36939927524831,-6.186157342535993,3036.913666238217,10.668396787233071,47.594739425156746,0.0035129074974488378,0
-155.251356238698,2966.3640382215463,31058.0,-32686.0,-55.0,90.09695395417236,-4.845524972575785,2970.42397493489,11.003816383052342,51.46331727538807,0.003704459860243869,0
-167.34154611211574,3134.34505096215,31866.0,-32446.0,-48.0,80.62869511408623,-4.432732437148371,3138.8090243826737,10.337041772199354,47.444029267393006,0.003293300641071145,0
-488.33092224231467,2869.158704198086,29893.0,-32575.0,-401.0,89.60309284863044,-4.039422190000515,2910.4190006756194,11.192546500156197,37.94404856440534,0.00384568218444079,0
-262.7642405063291,2880.7314560313102,31810.0,-32451.0,-163.0,91.07195028438038,-4.769890233964706,2892.690575892476,11.218275563395839,47.25354763939993,0.003878145715579928,0
-92.53096745027125,2916.8695174091604,28943.0,-32144.0,9.5,90.58438535266731,-5.119919311281617,2918.336814270763,11.014492858677169,50.67410050433548,0.0037742363406498983,0
-119.11053345388788,2932.5229857065683,31296.0,-32146.0,-22.0,90.1719525731501,-5.097228624793453,2934.940950151644,10.952860907930384,49.50363844016824,0.00373188459119236,0
-194.45705244122965,2865.6922788138854,31159.0,-32269.0,-97.0,91.81221139230173,-4.770343413062672,2872.2823298028434,11.234619823119887,49.637641672264714,0.003911391198055048,0
-61.05831826401447,2867.6998771152075,31671.0,-32185.0,-2.0,93.65654726634803,-3.8558321386469063,2868.349822360551,11.220737355359562,54.92375902528816,0.003911913835574383,0
-41.25248643761302,2458.736328288631,32168.0,-32228.0,-37.0,114.354491464263,-2.302541735516556,2459.0823694385563,13.105701704232914,59.31103577922534,0.00532950903439039,0
-94.31894213381555,2786.316157072596,31895.0,-32176.0,-7.0,100.21635184066048,-5.363090160201124,2787.912084340007,11.541253463742974,55.307584681669816,0.004139747995846569,0
-144.1995931283906,2865.2970902914667,31664.0,-32235.0,-74.0,93.4928008175275,-4.07607049077224,2868.92330644985,11.235922524498994,51.63933054969041,0.003916424848039208,0
-152.15687160940325,2927.1124392773995,31820.0,-32246.0,-82.0,90.78952423849488,-3.9058841444705603,2931.064473148015,11.001463903442296,50.92492715897514,0.0037534022210117157,0
-60.83792947558771,2446.073825400985,32157.0,-32240.0,-15.0,126.2735123167183,-4.5775620160896855,2446.830278743232,13.17623060335818,65.35972655457017,0.00538502025163997,0
-117.66048824593129,2424.0634639438067,32753.0,-32283.0,-90.0,123.91895089175007,-4.358115406012607,2426.9173178585047,13.495721407147494,61.83756738578983,0.0055608492748554054,0
-155.14715189873417,2710.8763148630665,30553.0,-32299.0,-94.0,104.30269948688945,-5.155627880157577,2715.3123270128335,11.895132533623762,55.60525735143896,0.004380760332904254,0
-81.3876582278481,2738.2879461750827,31644.0,-32216.0,-9.0,102.9016531878329,-5.366350464675906,2739.497185083344,11.759822267902747,58.086804413540584,0.004292693685518416,0
-46.51107594936709,2915.5134396819253,32200.0,-32171.0,22.0,91.59793702258689,-3.7056042835047287,2915.884410800932,11.042961744548487,53.07119522029608,0.003787174040110602,0
-59.575949367088604,3014.9981723565056,30183.0,-32149.0,34.5,86.01004660991708,-4.3391551739490035,3015.5867211964005,10.660943614728891,50.306263454000494,0.003535280063343454,0
-95.50474683544304,3014.9495684870026,32570.0,-32347.0,8.0,88.11751665355906,-4.687987247617045,3016.461844145897,10.797418194832863,51.42091407310287,0.0035794976872615216,0
-205.9122965641953,2885.6311782710095,32279.0,-32222.0,-137.5,94.77081852780357,-4.365605399331098,2892.9685741269427,11.157743049366289,50.5236243678457,0.0038568490336033253,0
-244.1363019891501,2990.6003513181477,32340.0,-32383.0,-163.0,85.8712683151104,-3.8477538958623287,3000.5487823485164,10.79235911460635,47.21068843212448,0.003596795085650705,0
-47.78526220614828,2871.238440418312,32444.0,-32133.0,16.0,94.86759563830826,-3.518688524575669,2871.636051629783,11.298089109024302,53.795479196884685,0.003934373613471012,0
-87.45547016274864,3039.9069314990916,30169.0,-32186.0,23.0,85.37654734712935,-4.675049542161479,3041.1646800917592,10.583445286832962,50.047208371073246,0.0034800631995086937,0
-20.68377034358047,2809.036736438749,32125.0,-32178.0,36.0,98.18747764438399,-3.7712103019822587,2809.1128857733866,11.45486184017876,54.98165301672946,0.004077750630169169,0
-95.45999095840868,2867.2652989410294,32644.0,-32268.0,-53.0,93.90996815842882,-2.698218427283289,2868.8539357006607,11.378759857297283,55.28380555720375,0.003966308537251564,0
-282.9602169981917,2872.625055194317,31185.0,-32459.0,-185.5,95.46523721501198,-5.456738116739177,2886.5275318509985,11.244999273984241,49.56773344176668,0.003895684052863801,0
-70.8372513562387,3066.765258276517,32494.0,-32377.0,11.0,84.00103040559566,-3.583196918372997,3067.5832613886028,10.592703516477966,51.16123641012281,0.00345311035231134,0
-73.65890596745027,2730.7424341149126,30547.0,-32239.0,-4.0,101.32303786469316,-5.221153373032219,2731.735689246703,11.801654210876512,58.31756163042638,0.004320203545801647,0
-107.9120705244123,2772.4226568227414,31342.0,-32231.0,-52.0,98.55102500280738,-4.134247319506967,2774.5220134338333,11.616775734321866,56.559811855947146,0.004186946680572409,0
-122.91749547920433,2996.5404059280377,31133.0,-32303.0,-42.0,89.17049172920137,-4.038427073358505,2999.0603720255867,10.771040256912976,53.22846395633513,0.003591471634710087,0
-72.10646473779386,2798.510382902515,32512.0,-32247.0,-20.0,96.88385421423138,-3.775607809390875,2799.439176954942,11.613754736177036,57.324185360826135,0.004148600488191269,0
-32.875678119349004,2808.612566345741,31899.0,-32045.0,13.0,94.35555899460518,-3.1439684540085,2808.804969741939,11.408766484397155,54.8350273735968,0.004061786634280038,0
-100.24480108499095,2755.785462749217,28993.0,-32659.0,-18.0,96.42630247832368,-4.641562486136817,2757.60811879507,11.843234641429135,57.44595623507278,0.004294748974921066,0
-154.000452079566,2714.5107235658925,29491.0,-32613.0,-79.0,102.72125575322552,-5.289107473575887,2718.8756145868347,11.995031999636339,58.09361662377153,0.0044117619560389955,0
-153.25745931283905,2822.928731541426,32098.0,-32270.0,-78.0,95.36856979943538,-3.5963073003243884,2827.0858621904476,11.414580799111972,54.74090738111334,0.004037578395396831,0
-33.290913200723324,2716.9291060521714,31286.0,-32241.0,0.0,98.40392284987509,-3.0797401044108197,2717.133057510285,11.865815665848363,58.021495351053716,0.004367035185505797,0
-58.21383363471971,2850.277157604371,30133.0,-32049.0,17.0,94.87001472215469,-4.295190578251967,2850.871572973378,11.241825238228394,56.3241473006793,0.0039432941647748404,0
-131.6894213381555,2809.857940431057,31489.0,-32306.0,-84.0,95.13696938481378,-3.768772879828623,2812.9421873006636,11.484772117197782,55.02022388168871,0.004082832618831289,0
-99.74344484629295,2741.7892640394293,32350.0,-32219.0,-52.0,96.81655114796571,-3.375031829756563,2743.6029456157976,11.7910647572727,55.43574045101936,0.004297657128599639,0
-39.93241410488246,2668.06463400492,31932.0,-32223.0,14.0,108.32424300472557,-5.060259996493717,2668.363447681753,12.075941164609722,63.03642907268436,0.004525598330730088,0
-51.43150994575045,2704.1405193319447,23747.0,-32735.0,53.0,106.77580945928095,-7.030872816724469,2704.62957694915,12.103321016301766,62.17300383248022,0.004475038326673347,0
-256.61821880650996,2547.4008444737865,31610.0,-32441.0,-224.0,109.73038777938325,-4.537718311252706,2560.293727807258,12.670811808684084,51.438633941925396,0.00494896803092038,0
-1.4122965641952985,2650.303513785418,31406.0,-32122.0,33.0,103.426045889414,-4.613294539936264,2650.3038900784413,12.120119553176705,59.58730092172894,0.004573105596889867,0
-59.139240506329116,2776.540859218291,30144.0,-32197.0,-22.0,99.12617851616675,-4.000841884213935,2777.170609212965,11.593454105120482,58.560360868524896,0.004174555955136658,0
-174.20320976491863,2555.4862069061746,31825.0,-32572.0,-156.0,110.63659613511341,-4.023570754067753,2561.4168953881967,12.716399293939824,57.74804682568848,0.004964595695778989,0
7.978978300180832,2751.798257316547,30670.0,-32154.0,75.0,100.71201804230554,-4.41296455414048,2751.80982501791,11.684673740050597,56.319113396176135,0.0042461777822799035,0
-55.34532648010661,2481.3259259833485,32381.0,-32175.0,0.0,124.27063078154646,-4.986581451769808,2481.943080757557,13.046632797927193,79.90103252881484,0.0052566204676801065,0
-104.30628390596745,2736.642693339658,32278.0,-32282.0,-63.0,102.77542914462828,-3.4523249508752127,2738.6297726913745,11.787646626026062,58.428313860033626,0.004304213276131082,0
-77.3001808318264,2649.9463309315015,31446.0,-32221.0,-42.0,106.59917894582891,-4.365477332884597,2651.0735325097944,12.153944281393093,60.85793012761125,0.004584536842283227,0
-82.19597649186257,2760.2147399675746,32194.0,-32241.0,-32.0,100.64959352243294,-4.137055118214627,2761.4383189355713,11.675437317907456,58.85537797264995,0.004228027560075247,0
12.071164199192463,2808.7850369387616,32005.0,-28935.0,-197.0,92.23259564560442,7.255504906342681,2808.810975615163,11.394501188528903,42.656081445749955,0.004056699182483567,0
-82.51934724091521,2628.607778065089,30778.0,-28818.0,-267.5,100.97906503947003,8.051950789133867,2629.9027156100947,11.703094497493609,42.05105813520235,0.004450010423590395,0
0.6766487213997309,2696.718613370141,30765.0,-27823.0,-171.0,94.16220904671736,7.5671070050243205,2696.718698260994,11.408308927378712,35.881605932339745,0.004230440844547662,0
236.0794078061911,2676.6702836337427,32185.0,-32085.0,84.0,97.51257098440618,6.749595113951711,2687.0610886390473,11.977770113258266,38.46776136221511,0.0044575726856008364,0
150.29828398384927,2420.1139454804115,32499.0,-26335.0,-11.0,113.92490400830226,8.857618176011043,2424.776501716654,13.402884751230427,50.002978320590614,0.005527472219291827,0
67.02304845222072,2776.3871230866403,30830.0,-31020.0,-76.0,93.60885144054394,6.467603666949791,2777.195986289974,11.169539403461144,41.519100672226024,0.004021876546920411,0
7.634757738896366,2849.7652573292294,32098.0,-29337.0,-175.0,89.30168055543221,7.116230661465339,2849.7754843858247,11.26334343735772,39.980551888975945,0.0039523616857084325,0
45.787180349932704,2545.7463072873443,30053.0,-27518.0,-95.0,107.41460946533196,7.807711849679963,2546.158032595689,11.803273644158832,45.32718669032556,0.004635719186733256,0
-16.541890982503364,2690.5724298490813,30077.0,-31555.0,-188.0,98.15765184680082,6.946611751719523,2690.6232799151326,11.727765917863948,41.92196101246799,0.004358754347146609,0
-98.22341857335128,3085.5570621524425,29957.0,-30182.0,-276.0,58.463007925996315,4.788829001209385,3087.1200533434144,9.776749682057966,31.350359983783253,0.00316694832501559,0
-20.451211305518168,3082.940687658839,30127.0,-30622.0,-184.0,59.256334858644934,4.642052063514178,3083.008520206556,9.932505797275052,34.18131968012307,0.0032216926201065425,0
-205.0849596231494,3157.844554305147,30771.0,-31692.0,-389.0,71.7679372808317,5.941058027964283,3164.497127478283,10.014861358162978,32.17484460183859,0.003164756027490408,0
117.43691117092867,2973.4932650388,30294.0,-30900.0,-49.0,73.92575028537648,6.089942297497573,2975.8114230133056,10.38372249028827,34.64469913445594,0.00348937517007503,0
-29.407974427994617,2636.3156475945784,29860.0,-28737.0,-187.0,100.12410650593507,7.081685440943747,2636.479664763599,11.325708443375158,43.20485641251464,0.004295769314947735,0
258.69749418754844,3545.6261476371114,32247.0,-32745.0,-45.0,59.99326924564107,5.961035971365629,3555.051219364764,9.210837757170502,38.680303166236094,0.0025909156264748118,0
